Partner ID,Tasks,Acceptance rate,Cancellation rate,Tasks not delivered,Partner Cancellation,Task Time,Interaction Rate,Contact Rate,Rating,Acceptance Rate Pass,Cancellation Rate Pass,Tasks Not Delivered Pass,Partner Cancellation Pass,Task Time Pass,Interaction Rate Pass,Contact Rate Pass,Rating Pass,Quality Score,Bucket
242985,9,78.57,0.0,0,0.0,48.76,66.67,11.11,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
242986,103,91.2,0.8,0,0.88,32.77,44.66,13.59,4.84,True,True,True,True,True,False,True,True,90.0,Gold
242987,11,91.67,0.0,0,0.0,63.26,36.36,36.36,4.88,True,True,True,True,False,True,False,True,80.0,Silver
242988,25,96.43,3.57,0,0.0,46.07,20.0,0.0,5.0,True,False,True,True,False,True,True,True,70.0,Silver
242989,138,92.31,0.0,1,0.0,22.62,26.09,4.35,4.58,True,True,True,True,True,True,True,False,85.0,Gold
242990,27,93.33,0.0,0,0.0,35.17,33.33,11.11,5.0,True,True,True,True,True,True,True,True,100.0,Gold
242991,29,96.67,0.0,0,0.0,39.32,58.62,3.45,4.89,True,True,True,True,True,False,True,True,90.0,Gold
242992,32,94.87,0.0,0,0.0,58.32,56.25,31.25,4.63,True,True,True,True,False,False,False,False,55.0,Retraining
242993,8,91.67,8.33,0,0.0,21.96,25.0,0.0,4.71,True,False,True,True,True,True,True,True,85.0,Gold
242994,8,66.67,0.0,0,20.0,56.09,37.5,12.5,3.0,False,True,True,False,False,True,True,False,45.0,Retraining
242995,97,98.08,0.0,0,0.0,15.65,30.93,5.15,4.69,True,True,True,True,True,True,True,False,85.0,Gold
242996,21,84.62,0.0,0,0.0,39.3,42.86,4.76,4.71,False,True,True,True,True,False,True,True,75.0,Silver
242997,33,100.0,0.0,0,0.0,23.21,54.55,15.15,4.47,True,True,True,True,True,False,False,False,70.0,Silver
242998,11,85.71,7.14,0,0.0,51.97,81.82,18.18,3.4,False,False,True,True,False,False,False,False,25.0,Retraining
242999,13,93.33,0.0,0,7.14,28.88,38.46,15.38,4.63,True,True,True,False,True,True,False,False,70.0,Silver
243000,31,97.06,0.0,0,0.0,16.0,3.23,3.23,4.9,True,True,True,True,True,True,True,True,100.0,Gold
243001,114,93.75,0.0,0,0.0,22.38,54.39,0.0,4.61,True,True,True,True,True,False,True,False,75.0,Silver
243002,11,86.67,13.33,0,0.0,43.71,18.18,0.0,4.86,False,False,True,True,True,True,True,True,70.0,Silver
243003,64,98.53,0.0,0,0.0,26.5,51.56,4.69,4.63,True,True,True,True,True,False,True,False,75.0,Silver
243004,10,100.0,0.0,1,0.0,49.7,30.0,10.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
243005,39,97.67,0.0,0,0.0,38.96,46.15,2.56,4.92,True,True,True,True,True,False,True,True,90.0,Gold
243006,116,100.0,0.0,0,0.0,18.75,43.1,2.59,4.76,True,True,True,True,True,False,True,True,90.0,Gold
243007,21,100.0,0.0,0,0.0,33.94,28.57,9.52,4.75,True,True,True,True,True,True,True,True,100.0,Gold
243008,59,98.63,0.0,0,0.0,24.87,59.32,8.47,4.81,True,True,True,True,True,False,True,True,90.0,Gold
243009,64,87.18,0.0,0,0.0,51.43,37.5,10.94,4.7,False,True,True,True,False,True,True,True,70.0,Silver
243010,3,100.0,25.0,0,0.0,37.44,33.33,33.33,5.0,True,False,True,True,True,True,False,True,80.0,Silver
243011,66,91.03,0.0,0,0.0,46.32,65.15,9.09,4.81,True,True,True,True,False,False,True,True,75.0,Silver
243012,72,96.34,0.0,0,2.53,24.53,45.83,6.94,4.73,True,True,True,False,True,False,True,True,80.0,Silver
243013,115,100.0,0.0,0,0.0,20.79,46.96,3.48,4.89,True,True,True,True,True,False,True,True,90.0,Gold
243014,2,80.0,0.0,0,0.0,33.24,0.0,0.0,5.0,False,True,True,True,True,True,True,True,85.0,Gold
243015,28,96.67,3.33,0,0.0,42.36,28.57,3.57,4.83,True,False,True,True,True,True,True,True,85.0,Gold
243016,40,93.62,0.0,0,0.0,49.77,40.0,2.5,4.95,True,True,True,True,False,True,True,True,85.0,Gold
243017,45,89.47,0.0,0,0.0,34.98,48.89,15.56,4.72,False,True,True,True,True,False,False,True,70.0,Silver
243018,115,81.25,0.63,0,0.0,23.61,33.91,1.74,4.65,False,True,True,True,True,True,True,False,70.0,Silver
243019,2,28.57,0.0,0,0.0,64.86,50.0,0.0,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
243020,63,90.91,1.3,0,1.43,43.71,50.79,15.87,4.84,True,True,True,False,True,False,False,True,75.0,Silver
243021,6,100.0,0.0,0,0.0,76.21,66.67,50.0,4.75,True,True,True,True,False,False,False,True,70.0,Silver
243022,14,93.75,0.0,0,0.0,51.81,28.57,42.86,4.89,True,True,True,True,False,True,False,True,80.0,Silver
243023,61,93.33,4.0,0,0.0,26.81,55.74,9.84,4.79,True,False,True,True,True,False,True,True,75.0,Silver
243024,8,100.0,0.0,0,0.0,57.81,50.0,12.5,5.0,True,True,True,True,False,False,True,True,75.0,Silver
243025,37,90.7,2.33,0,0.0,29.58,45.95,16.22,4.81,True,False,True,True,True,False,False,True,70.0,Silver
243026,36,97.67,0.0,0,0.0,12.58,44.44,0.0,4.6,True,True,True,True,True,False,True,False,75.0,Silver
243027,8,56.25,6.25,0,0.0,50.56,12.5,25.0,4.8,False,False,True,True,False,True,False,True,50.0,Retraining
243028,7,80.0,0.0,0,0.0,49.41,14.29,28.57,4.5,False,True,True,True,False,True,False,False,50.0,Retraining
243029,16,40.0,1.82,0,0.0,38.71,56.25,0.0,4.5,False,True,True,True,True,False,True,False,60.0,Retraining
243030,33,92.68,2.44,0,0.0,34.33,66.67,6.06,4.75,True,False,True,True,True,False,True,True,75.0,Silver
243031,109,98.35,0.0,0,0.0,24.57,48.62,5.5,4.76,True,True,True,True,True,False,True,True,90.0,Gold
243032,5,100.0,0.0,0,0.0,66.97,60.0,60.0,3.33,True,True,True,True,False,False,False,False,55.0,Retraining
243033,9,64.71,0.0,0,0.0,44.17,88.89,77.78,5.0,False,True,True,True,True,False,False,True,70.0,Silver
243034,96,98.08,0.0,0,0.0,19.49,41.67,4.17,4.67,True,True,True,True,True,False,True,False,75.0,Silver
243035,22,95.83,0.0,0,0.0,41.54,40.91,13.64,4.79,True,True,True,True,True,False,True,True,90.0,Gold
243036,23,100.0,0.0,0,0.0,38.27,47.83,8.7,4.69,True,True,True,True,True,False,True,False,75.0,Silver
243037,32,100.0,0.0,0,0.0,53.76,37.5,3.13,4.76,True,True,True,True,False,True,True,True,85.0,Gold
243038,14,100.0,0.0,0,0.0,56.35,57.14,14.29,4.78,True,True,True,True,False,False,True,True,75.0,Silver
243039,83,82.69,0.0,0,0.0,20.64,48.19,8.43,4.71,False,True,True,True,True,False,True,True,75.0,Silver
243040,9,90.0,0.0,0,0.0,35.99,11.11,11.11,4.0,True,True,True,True,True,True,True,False,85.0,Gold
243041,63,84.62,1.1,0,1.3,49.0,46.03,28.57,4.5,False,True,True,False,False,False,False,False,30.0,Retraining
243042,23,96.77,3.23,0,0.0,47.48,47.83,13.04,3.67,True,False,True,True,False,False,True,False,45.0,Retraining
243043,6,100.0,0.0,0,0.0,53.06,83.33,33.33,5.0,True,True,True,True,False,False,False,True,70.0,Silver
243044,50,98.25,0.0,0,0.0,42.94,26.0,14.0,4.84,True,True,True,True,True,True,True,True,100.0,Gold
243045,10,86.67,0.0,0,0.0,41.83,30.0,0.0,4.83,False,True,True,True,True,True,True,True,85.0,Gold
243046,6,100.0,0.0,0,0.0,62.44,50.0,16.67,4.5,True,True,True,True,False,False,False,False,55.0,Retraining
243047,75,58.87,0.71,0,0.0,31.59,41.33,22.67,4.67,False,True,True,True,True,False,False,False,55.0,Retraining
243048,133,97.9,0.0,1,0.0,23.19,57.89,12.03,4.55,True,True,True,True,True,False,True,False,75.0,Silver
243049,21,75.0,0.0,0,0.0,37.46,61.9,4.76,4.69,False,True,True,True,True,False,True,False,60.0,Retraining
243050,15,86.36,0.0,0,0.0,59.36,33.33,20.0,4.5,False,True,True,True,False,True,False,False,50.0,Retraining
243051,15,100.0,0.0,0,0.0,47.89,60.0,13.33,5.0,True,True,True,True,False,False,True,True,75.0,Silver
243052,52,94.37,4.23,1,4.48,41.63,51.92,23.08,4.71,True,False,True,False,True,False,False,True,60.0,Retraining
243053,39,89.58,0.0,0,0.0,37.19,43.59,15.38,4.74,False,True,True,True,True,False,False,True,70.0,Silver
243054,9,90.0,0.0,0,0.0,36.97,33.33,33.33,4.63,True,True,True,True,True,True,False,False,80.0,Silver
243055,12,94.12,5.88,0,0.0,37.81,41.67,8.33,4.43,True,False,True,True,True,False,True,False,60.0,Retraining
243056,82,84.35,0.0,0,0.0,32.82,56.1,6.1,4.49,False,True,True,True,True,False,True,False,60.0,Retraining
243057,18,73.08,0.0,0,5.26,55.22,38.89,27.78,5.0,False,True,True,False,False,True,False,True,55.0,Retraining
243058,10,100.0,0.0,0,0.0,56.76,20.0,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
243059,116,96.72,0.82,0,0.0,7.9,5.17,2.59,4.45,True,True,True,True,True,True,True,False,85.0,Gold
243060,61,95.77,2.82,0,0.0,39.27,40.98,6.56,4.82,True,False,True,True,True,False,True,True,75.0,Silver
243061,9,100.0,0.0,0,0.0,34.56,55.56,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
243062,9,100.0,0.0,0,9.09,47.36,77.78,33.33,4.83,True,True,True,False,False,False,False,True,60.0,Retraining
243063,95,96.08,0.0,0,0.0,25.4,68.42,7.37,4.56,True,True,True,True,True,False,True,False,75.0,Silver
243064,3,100.0,0.0,0,0.0,62.75,0.0,33.33,5.0,True,True,True,True,False,True,False,True,80.0,Silver
243065,27,100.0,0.0,0,0.0,24.43,51.85,7.41,4.54,True,True,True,True,True,False,True,False,75.0,Silver
243066,51,92.06,0.0,0,0.0,43.32,39.22,17.65,4.83,True,True,True,True,True,True,False,True,95.0,Gold
243067,27,96.67,6.67,0,0.0,49.99,48.15,25.93,4.76,True,False,True,True,False,False,False,True,55.0,Retraining
243068,42,94.12,1.96,0,2.08,39.72,50.0,4.76,4.62,True,True,True,False,True,False,True,False,65.0,Retraining
243069,45,92.98,1.75,0,0.0,35.13,28.89,4.44,4.96,True,True,True,True,True,True,True,True,100.0,Gold
243070,39,97.67,0.0,0,0.0,47.4,41.03,0.0,4.84,True,True,True,True,False,False,True,True,75.0,Silver
243071,45,100.0,0.0,0,0.0,38.69,28.89,0.0,4.93,True,True,True,True,True,True,True,True,100.0,Gold
243072,59,98.44,0.0,0,0.0,16.41,11.86,1.69,4.71,True,True,True,True,True,True,True,True,100.0,Gold
243073,9,100.0,0.0,0,0.0,32.07,33.33,0.0,4.67,True,True,True,True,True,True,True,False,85.0,Gold
243074,12,100.0,0.0,0,0.0,49.17,58.33,16.67,4.67,True,True,True,True,False,False,False,False,55.0,Retraining
243075,5,35.48,0.0,0,0.0,39.99,0.0,0.0,5.0,False,True,True,True,True,True,True,True,85.0,Gold
243076,107,94.21,0.0,0,0.0,17.19,40.19,2.8,4.8,True,True,True,True,True,False,True,True,90.0,Gold
243077,9,90.0,0.0,0,0.0,50.1,66.67,22.22,5.0,True,True,True,True,False,False,False,True,70.0,Silver
243078,10,100.0,0.0,0,0.0,54.37,20.0,20.0,4.63,True,True,True,True,False,True,False,False,65.0,Retraining
243079,65,100.0,0.0,0,0.0,34.98,58.46,16.92,4.76,True,True,True,True,True,False,False,True,85.0,Gold
243080,21,95.83,0.0,0,0.0,47.4,23.81,14.29,4.8,True,True,True,True,False,True,True,True,85.0,Gold
243081,119,90.51,2.92,0,0.0,7.09,0.84,0.84,3.67,True,False,True,True,True,True,True,False,70.0,Silver
243082,8,100.0,0.0,0,0.0,21.25,75.0,0.0,4.86,True,True,True,True,True,False,True,True,90.0,Gold
243083,60,98.61,2.78,0,1.41,39.33,38.33,16.67,4.93,True,False,True,False,True,True,False,True,70.0,Silver
243084,7,88.89,0.0,0,0.0,54.59,14.29,57.14,5.0,False,True,True,True,False,True,False,True,65.0,Retraining
243085,48,98.18,0.0,0,0.0,23.32,58.33,2.08,4.83,True,True,True,True,True,False,True,True,90.0,Gold
243086,51,82.86,0.0,0,1.72,48.63,21.57,17.65,4.82,False,True,True,False,False,True,False,True,55.0,Retraining
243087,67,89.02,0.0,0,0.0,26.85,50.75,11.94,4.5,False,True,True,True,True,False,True,False,60.0,Retraining
243088,71,98.68,0.0,0,0.0,17.64,43.66,5.63,4.58,True,True,True,True,True,False,True,False,75.0,Silver
243089,51,98.15,0.0,0,0.0,35.4,47.06,19.61,4.79,True,True,True,True,True,False,False,True,85.0,Gold
243090,119,98.43,0.0,0,0.0,21.14,50.42,4.2,4.74,True,True,True,True,True,False,True,True,90.0,Gold
243091,88,75.41,0.0,0,0.0,23.88,47.73,0.0,4.71,False,True,True,True,True,False,True,True,75.0,Silver
243092,13,88.24,5.88,0,0.0,37.36,61.54,15.38,4.86,False,False,True,True,True,False,False,True,55.0,Retraining
243093,29,100.0,0.0,0,0.0,36.62,20.69,3.45,4.83,True,True,True,True,True,True,True,True,100.0,Gold
243094,18,91.67,4.17,0,0.0,31.25,55.56,5.56,4.94,True,False,True,True,True,False,True,True,75.0,Silver
243095,18,94.74,0.0,0,0.0,38.26,44.44,16.67,4.69,True,True,True,True,True,False,False,False,70.0,Silver
243096,4,57.14,0.0,0,0.0,54.41,25.0,25.0,4.67,False,True,True,True,False,True,False,False,50.0,Retraining
243097,30,89.19,0.0,0,0.0,44.63,36.67,3.33,4.95,False,True,True,True,True,True,True,True,85.0,Gold
243098,108,96.67,0.83,0,0.0,24.69,50.0,11.11,4.83,True,True,True,True,True,False,True,True,90.0,Gold
243099,124,97.76,0.0,0,0.0,21.04,52.42,12.1,4.43,True,True,True,True,True,False,True,False,75.0,Silver
243100,70,92.5,1.25,0,0.0,21.5,52.86,5.71,4.91,True,True,True,True,True,False,True,True,90.0,Gold
243101,51,100.0,0.0,0,0.0,34.72,50.98,3.92,5.0,True,True,True,True,True,False,True,True,90.0,Gold
243102,26,91.43,11.43,0,0.0,30.33,50.0,0.0,5.0,True,False,True,True,True,False,True,True,75.0,Silver
243103,26,93.33,0.0,0,0.0,39.03,38.46,15.38,4.0,True,True,True,True,True,True,False,False,80.0,Silver
243104,4,87.5,12.5,0,0.0,42.86,100.0,25.0,4.0,False,False,True,True,True,False,False,False,40.0,Retraining
243105,12,93.33,0.0,0,0.0,45.24,33.33,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
243106,114,98.4,0.0,0,0.0,17.29,42.98,5.26,4.71,True,True,True,True,True,False,True,True,90.0,Gold
243107,21,85.71,0.0,0,8.33,40.46,57.14,14.29,4.58,False,True,True,False,True,False,True,False,50.0,Retraining
243108,115,97.74,1.5,0,0.0,22.36,51.3,3.48,4.75,True,True,True,True,True,False,True,True,90.0,Gold
243109,9,94.12,0.0,0,0.0,33.6,66.67,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
243110,59,88.57,0.0,0,0.0,29.4,45.76,1.69,4.74,False,True,True,True,True,False,True,True,75.0,Silver
243111,89,96.97,1.01,0,0.0,32.13,47.19,4.49,4.55,True,True,True,True,True,False,True,False,75.0,Silver
243112,5,22.73,0.0,0,0.0,36.5,20.0,0.0,5.0,False,True,True,True,True,True,True,True,85.0,Gold
243113,37,100.0,0.0,0,0.0,23.27,18.92,2.7,4.9,True,True,True,True,True,True,True,True,100.0,Gold
243114,12,85.71,0.0,0,0.0,38.25,33.33,0.0,4.88,False,True,True,True,True,True,True,True,85.0,Gold
243115,14,87.5,0.0,0,0.0,45.6,57.14,7.14,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
243116,13,100.0,0.0,0,0.0,53.08,30.77,15.38,4.63,True,True,True,True,False,True,False,False,65.0,Retraining
243117,12,92.86,0.0,0,0.0,41.91,66.67,0.0,5.0,True,True,True,True,True,False,True,True,90.0,Gold
243118,36,97.62,2.38,0,2.44,39.28,36.11,11.11,4.81,True,False,True,False,True,True,True,True,75.0,Silver
243119,29,93.55,0.0,0,0.0,24.14,48.28,0.0,4.89,True,True,True,True,True,False,True,True,90.0,Gold
243120,31,93.94,0.0,0,0.0,48.03,48.39,16.13,4.69,True,True,True,True,False,False,False,False,55.0,Retraining
243121,6,81.82,0.0,0,0.0,46.35,50.0,16.67,4.8,False,True,True,True,False,False,False,True,55.0,Retraining
243122,35,72.73,1.82,0,0.0,48.98,37.14,8.57,4.81,False,True,True,True,False,True,True,True,70.0,Silver
243123,23,96.43,0.0,0,3.7,22.26,39.13,0.0,4.4,True,True,True,False,True,True,True,False,75.0,Silver
243124,50,90.16,1.64,0,0.0,51.41,28.0,16.0,4.64,True,True,True,True,False,True,False,False,65.0,Retraining
243125,85,88.79,0.93,0,1.05,26.8,51.76,4.71,4.62,False,True,True,False,True,False,True,False,50.0,Retraining
243126,26,84.85,0.0,0,0.0,34.68,23.08,11.54,4.79,False,True,True,True,True,True,True,True,85.0,Gold
243127,80,90.63,0.0,1,1.15,41.38,35.0,13.75,4.76,True,True,True,False,True,True,True,True,90.0,Gold
243128,43,95.83,0.0,0,0.0,32.02,55.81,13.95,4.82,True,True,True,True,True,False,True,True,90.0,Gold
243129,9,100.0,0.0,0,0.0,34.18,66.67,0.0,4.86,True,True,True,True,True,False,True,True,90.0,Gold
243130,67,95.83,0.0,0,0.0,29.74,50.75,10.45,4.89,True,True,True,True,True,False,True,True,90.0,Gold
243131,7,88.89,0.0,0,0.0,46.5,42.86,0.0,5.0,False,True,True,True,False,False,True,True,60.0,Retraining
243132,8,59.09,13.64,0,7.69,35.54,37.5,12.5,5.0,False,False,True,False,True,True,True,True,60.0,Retraining
243133,12,100.0,0.0,0,0.0,31.23,16.67,25.0,4.0,True,True,True,True,True,True,False,False,80.0,Silver
243134,46,92.73,3.64,0,0.0,26.56,23.91,10.87,4.53,True,False,True,True,True,True,True,False,70.0,Silver
243135,13,100.0,11.76,0,0.0,32.64,46.15,0.0,5.0,True,False,True,True,True,False,True,True,75.0,Silver
243136,43,89.47,1.75,0,1.96,43.17,44.19,0.0,4.24,False,True,True,False,True,False,True,False,50.0,Retraining
243137,33,92.86,0.0,0,0.0,40.97,48.48,27.27,4.55,True,True,True,True,True,False,False,False,70.0,Silver
243138,29,85.0,0.0,0,2.94,36.17,44.83,6.9,4.89,False,True,True,False,True,False,True,True,65.0,Retraining
243139,2,100.0,33.33,0,0.0,33.35,100.0,0.0,5.0,True,False,True,True,True,False,True,True,75.0,Silver
243140,49,94.55,0.0,0,0.0,48.57,28.57,10.2,4.57,True,True,True,True,False,True,True,False,70.0,Silver
243141,9,84.62,0.0,0,0.0,64.54,0.0,11.11,4.67,False,True,True,True,False,True,True,False,55.0,Retraining
243142,50,96.72,0.0,0,0.0,48.72,32.0,8.0,4.75,True,True,True,True,False,True,True,True,85.0,Gold
243143,58,89.55,0.0,0,0.0,24.44,34.48,1.72,4.9,False,True,True,True,True,True,True,True,85.0,Gold
243144,23,82.86,0.0,0,0.0,46.0,39.13,0.0,4.82,False,True,True,True,False,True,True,True,70.0,Silver
243145,94,98.11,0.94,0,0.0,22.53,69.15,8.51,4.67,True,True,True,True,True,False,True,False,75.0,Silver
243146,48,93.22,3.39,0,0.0,49.95,39.58,8.33,4.95,True,False,True,True,False,True,True,True,70.0,Silver
243147,19,95.65,0.0,0,0.0,24.91,63.16,5.26,4.27,True,True,True,True,True,False,True,False,75.0,Silver
243148,10,90.91,0.0,0,0.0,45.93,50.0,20.0,4.67,True,True,True,True,False,False,False,False,55.0,Retraining
243149,20,100.0,4.55,0,0.0,37.91,50.0,15.0,5.0,True,False,True,True,True,False,True,True,75.0,Silver
243150,16,88.89,0.0,0,0.0,56.18,18.75,12.5,4.73,False,True,True,True,False,True,True,True,70.0,Silver
243151,54,100.0,0.0,0,0.0,39.89,29.63,1.85,4.84,True,True,True,True,True,True,True,True,100.0,Gold
243152,2,100.0,0.0,0,0.0,41.18,50.0,0.0,4.0,True,True,True,True,True,False,True,False,75.0,Silver
243153,25,96.55,0.0,0,0.0,33.53,20.0,8.0,5.0,True,True,True,True,True,True,True,True,100.0,Gold
243154,3,100.0,0.0,0,0.0,75.54,33.33,66.67,5.0,True,True,True,True,False,True,False,True,80.0,Silver
243155,14,83.33,0.0,0,0.0,50.61,42.86,0.0,4.91,False,True,True,True,False,False,True,True,60.0,Retraining
243156,31,85.0,2.5,0,0.0,32.24,25.81,6.45,4.95,False,False,True,True,True,True,True,True,70.0,Silver
243157,4,100.0,0.0,0,0.0,61.91,25.0,25.0,5.0,True,True,True,True,False,True,False,True,80.0,Silver
243158,6,100.0,0.0,0,0.0,60.0,83.33,0.0,4.33,True,True,True,True,False,False,True,False,60.0,Retraining
243159,49,90.16,1.64,0,1.82,42.75,22.45,8.16,4.73,True,True,True,False,True,True,True,True,90.0,Gold
243160,60,83.95,0.0,0,0.0,30.47,28.33,0.0,4.7,False,True,True,True,True,True,True,True,85.0,Gold
243161,20,100.0,0.0,0,0.0,36.85,25.0,5.0,4.62,True,True,True,True,True,True,True,False,85.0,Gold
243162,49,100.0,0.0,0,0.0,30.15,55.1,8.16,4.72,True,True,True,True,True,False,True,True,90.0,Gold
243163,76,86.41,2.91,0,0.0,34.02,44.74,22.37,4.74,False,False,True,True,True,False,False,True,55.0,Retraining
243164,15,94.74,0.0,0,0.0,53.82,66.67,6.67,4.5,True,True,True,True,False,False,True,False,60.0,Retraining
243165,45,94.12,0.0,0,2.08,25.54,57.78,11.11,4.76,True,True,True,False,True,False,True,True,80.0,Silver
243166,21,100.0,0.0,0,7.69,36.2,23.81,9.52,4.73,True,True,True,False,True,True,True,True,90.0,Gold
243167,35,77.03,1.35,0,1.75,34.92,34.29,17.14,4.65,False,True,True,False,True,True,False,False,55.0,Retraining
243168,52,98.31,0.0,0,0.0,26.85,32.69,11.54,4.89,True,True,True,True,True,True,True,True,100.0,Gold
243169,38,93.33,0.0,0,0.0,33.73,47.37,5.26,4.83,True,True,True,True,True,False,True,True,90.0,Gold
243170,13,88.24,5.88,0,0.0,56.25,38.46,7.69,4.33,False,False,True,True,False,True,True,False,40.0,Retraining
243171,57,91.43,0.0,0,0.0,45.74,36.84,5.26,4.57,True,True,True,True,False,True,True,False,70.0,Silver
243172,28,100.0,3.45,0,0.0,19.83,50.0,10.71,4.83,True,False,True,True,True,False,True,True,75.0,Silver
243173,16,94.44,0.0,0,0.0,55.6,37.5,6.25,4.4,True,True,True,True,False,True,True,False,70.0,Silver
243174,6,100.0,0.0,0,0.0,58.0,33.33,0.0,4.6,True,True,True,True,False,True,True,False,70.0,Silver
243175,92,96.36,0.91,0,0.0,37.31,45.65,21.74,4.55,True,True,True,True,True,False,False,False,70.0,Silver
243176,3,100.0,0.0,0,0.0,31.63,66.67,0.0,,True,True,True,True,True,False,True,False,75.0,Silver
243177,27,89.74,10.26,0,2.86,31.95,40.74,18.52,4.75,False,False,True,False,True,False,False,True,45.0,Retraining
243178,26,57.69,0.0,0,0.0,39.04,30.77,23.08,4.42,False,True,True,True,True,True,False,False,65.0,Retraining
243179,62,94.52,1.37,1,1.45,52.99,38.71,19.35,4.95,True,True,True,False,False,True,False,True,70.0,Silver
243180,26,90.91,0.0,0,0.0,44.0,46.15,19.23,4.81,True,True,True,True,True,False,False,True,85.0,Gold
243181,76,100.0,0.0,0,1.23,33.67,55.26,11.84,4.93,True,True,True,False,True,False,True,True,80.0,Silver
243182,40,97.96,0.0,0,0.0,39.67,40.0,5.0,4.62,True,True,True,True,True,True,True,False,85.0,Gold
243183,26,85.0,0.0,1,0.0,21.32,38.46,3.85,4.45,False,True,True,True,True,True,True,False,70.0,Silver
243184,39,100.0,0.0,0,0.0,43.91,35.9,5.13,4.88,True,True,True,True,True,True,True,True,100.0,Gold
243185,25,83.87,0.0,0,0.0,46.7,24.0,0.0,4.54,False,True,True,True,False,True,True,False,55.0,Retraining
243186,61,95.95,2.7,0,0.0,48.09,57.38,13.11,4.74,True,False,True,True,False,False,True,True,60.0,Retraining
243187,18,95.0,0.0,0,0.0,47.2,27.78,22.22,4.89,True,True,True,True,False,True,False,True,80.0,Silver
243188,68,91.25,0.0,0,0.0,46.18,48.53,10.29,4.6,True,True,True,True,False,False,True,False,60.0,Retraining
243189,70,90.36,1.2,0,0.0,45.18,22.86,4.29,4.71,True,True,True,True,False,True,True,True,85.0,Gold
243190,23,80.0,0.0,0,0.0,34.91,52.17,30.43,4.58,False,True,True,True,True,False,False,False,55.0,Retraining
243191,96,97.22,0.0,0,0.95,37.5,42.71,3.13,4.78,True,True,True,True,True,False,True,True,90.0,Gold
243192,28,100.0,0.0,0,0.0,51.65,35.71,28.57,5.0,True,True,True,True,False,True,False,True,80.0,Silver
243193,44,90.48,0.0,0,0.0,53.26,34.09,11.36,4.64,True,True,True,True,False,True,True,False,70.0,Silver
243194,6,66.67,0.0,0,0.0,50.51,16.67,50.0,4.0,False,True,True,True,False,True,False,False,50.0,Retraining
243195,13,100.0,5.26,0,0.0,36.25,38.46,15.38,4.45,True,False,True,True,True,True,False,False,65.0,Retraining
243196,113,98.39,0.0,0,0.0,35.81,44.25,11.5,4.85,True,True,True,True,True,False,True,True,90.0,Gold
243197,17,91.67,0.0,0,4.55,41.76,70.59,11.76,4.92,True,True,True,False,True,False,True,True,80.0,Silver
243198,30,86.49,2.7,0,0.0,44.09,53.33,6.67,5.0,False,False,True,True,True,False,True,True,60.0,Retraining
243199,12,68.18,4.55,0,0.0,49.87,41.67,0.0,4.67,False,False,True,True,False,False,True,False,30.0,Retraining
243200,3,100.0,25.0,0,0.0,28.8,66.67,0.0,4.0,True,False,True,True,True,False,True,False,60.0,Retraining
243201,3,100.0,0.0,0,0.0,45.12,33.33,0.0,5.0,True,True,True,True,False,True,True,True,85.0,Gold
243202,10,100.0,0.0,0,0.0,33.79,60.0,10.0,4.67,True,True,True,True,True,False,True,False,75.0,Silver
243203,9,100.0,0.0,0,0.0,37.37,55.56,11.11,5.0,True,True,True,True,True,False,True,True,90.0,Gold
243204,18,95.65,0.0,0,0.0,35.01,50.0,16.67,4.88,True,True,True,True,True,False,False,True,85.0,Gold
243205,103,95.12,0.81,0,0.0,26.49,62.14,5.83,4.82,True,True,True,True,True,False,True,True,90.0,Gold
243206,18,50.0,0.0,0,0.0,37.63,38.89,5.56,4.85,False,True,True,True,True,True,True,True,85.0,Gold
243207,97,92.68,1.63,1,0.0,44.15,46.39,24.74,4.56,True,True,True,True,True,False,False,False,70.0,Silver
243208,5,100.0,16.67,0,0.0,33.1,40.0,20.0,4.75,True,False,True,True,True,True,False,True,80.0,Silver
243209,9,61.11,0.0,0,0.0,51.39,33.33,0.0,3.71,False,True,True,True,False,True,True,False,55.0,Retraining
243210,4,83.33,0.0,0,0.0,29.22,50.0,0.0,5.0,False,True,True,True,True,False,True,True,75.0,Silver
243211,32,96.97,1.52,0,1.56,47.01,40.63,3.13,4.57,True,True,True,False,False,False,True,False,50.0,Retraining
243212,9,100.0,18.18,0,0.0,21.25,66.67,33.33,4.83,True,False,True,True,True,False,False,True,70.0,Silver
243213,3,60.0,0.0,0,0.0,66.56,66.67,0.0,3.67,False,True,True,True,False,False,True,False,45.0,Retraining
243214,7,72.73,0.0,0,0.0,73.79,28.57,0.0,5.0,False,True,True,True,False,True,True,True,70.0,Silver
243215,67,98.75,0.0,0,0.0,26.34,43.28,1.49,4.52,True,True,True,True,True,False,True,False,75.0,Silver
243216,86,100.0,0.0,1,0.0,26.11,47.67,6.98,4.7,True,True,True,True,True,False,True,True,90.0,Gold
243217,6,100.0,0.0,0,10.0,73.39,50.0,33.33,5.0,True,True,True,False,False,False,False,True,60.0,Retraining
